,manufacturer_name,model_name,transmission,color,odometer_value,year_produced,engine_type,body_type,price_usd
20941,Audi,A8,automatic,black,415000,2000,gasoline,sedan,5500
20942,Audi,80,mechanical,green,622641,1990,gasoline,sedan,1280
20943,Audi,A6,automatic,black,310000,2005,diesel,sedan,10000
20944,Audi,A4,automatic,black,313000,2008,diesel,sedan,12800
20945,Audi,A6,automatic,grey,265000,1998,gasoline,sedan,4150
20946,Audi,A6,automatic,silver,334000,2002,diesel,universal,5500
20947,Audi,A6,automatic,black,220000,2010,diesel,sedan,12200
20948,Audi,A4,automatic,black,235000,2012,diesel,sedan,14000
20949,Audi,100,mechanical,silver,300000,1986,diesel,sedan,500
20950,Audi,A4,automatic,black,236000,2009,gasoline,sedan,9200
20951,Audi,100,mechanical,grey,447000,1992,gasoline,sedan,2800
20952,Audi,A6,mechanical,blue,350000,1997,gasoline,sedan,3400
20953,Audi,80,mechanical,other,250000,1987,gasoline,sedan,1300
20954,Audi,80,mechanical,white,518000,1986,gasoline,sedan,150
20955,Audi,A4,mechanical,black,317000,1999,gasoline,universal,4600
20956,Audi,100,mechanical,brown,1000000,1984,gasoline,sedan,500
20957,Audi,A4,automatic,black,130000,2003,gasoline,universal,4900
20958,Audi,A4,mechanical,black,211000,2008,gasoline,sedan,8600
20959,Audi,80,mechanical,violet,317000,1993,gasoline,sedan,2000
20960,Audi,A4,mechanical,black,254000,2006,gasoline,sedan,7500
20961,Audi,A6,automatic,other,200000,2005,gasoline,sedan,7100
20962,Audi,A6,automatic,black,230000,2008,diesel,sedan,9999
20963,Audi,Q7,automatic,black,255000,2006,gasoline,suv,9000
20964,Audi,Q7,automatic,black,235000,2008,diesel,suv,15000
20965,Audi,Q5,automatic,red,72000,2010,gasoline,suv,15175
20966,Audi,100,mechanical,white,330000,1983,gasoline,sedan,600
20967,Audi,A6,automatic,grey,180000,2006,gasoline,sedan,8500
20968,Audi,A6,automatic,silver,259150,2003,gasoline,sedan,6300
20969,Audi,Q5,automatic,black,170700,2009,gasoline,suv,12200
20970,Audi,A6,automatic,silver,300000,2000,diesel,universal,4000
20971,Audi,80,mechanical,red,1000000,1983,gasoline,sedan,130
20972,Audi,A8,automatic,black,278000,1999,gasoline,sedan,5000
20973,Audi,80,mechanical,white,286700,1985,gasoline,sedan,2000
20974,Audi,A8,automatic,black,262000,2007,diesel,sedan,13800
20975,Audi,100,mechanical,green,333333,1993,gasoline,sedan,1450
20976,Audi,A6,mechanical,silver,330000,2001,diesel,sedan,5200
20977,Audi,80,mechanical,blue,200000,1989,gasoline,sedan,3000
20978,Audi,80,mechanical,silver,260000,1991,diesel,sedan,1555
20979,Audi,A6,mechanical,grey,333888,1996,diesel,universal,4400
20980,Audi,80,mechanical,black,550000,1994,gasoline,sedan,2750
20981,Audi,Q3,automatic,white,114000,2012,diesel,suv,18100
20982,Audi,A4,automatic,grey,180000,2010,gasoline,sedan,11350
20983,Audi,A5,automatic,blue,195000,2010,gasoline,coupe,14500
20984,Audi,80,mechanical,green,208087,1991,gasoline,sedan,1920
20985,Audi,A6 Allroad,automatic,black,205000,2007,gasoline,universal,8900
20986,Audi,A4,mechanical,blue,295000,2000,gasoline,sedan,4450
20987,Audi,A4,automatic,black,127332,2011,gasoline,sedan,13300
20988,Audi,80,mechanical,white,360000,1990,gasoline,sedan,1280
20989,Audi,A4,mechanical,silver,264000,2009,gasoline,universal,8600
20990,Audi,80,mechanical,blue,305258,1993,gasoline,universal,4000
20991,Audi,100,mechanical,blue,444444,1988,gasoline,sedan,799
20992,Audi,100,mechanical,other,320000,1987,gasoline,sedan,700
20993,Audi,80,mechanical,blue,320000,1987,gasoline,sedan,700
20994,Audi,A8,automatic,black,130000,2011,diesel,sedan,24850
20995,Audi,Q7,automatic,black,113000,2013,diesel,suv,29450
20996,Audi,Q7,automatic,black,215000,2010,diesel,suv,24067
20997,Audi,Q7,automatic,black,124000,2014,diesel,suv,31850
20998,Audi,A4,automatic,black,147000,2011,gasoline,sedan,12950
20999,Audi,A8,automatic,black,167000,2012,diesel,sedan,25950
21000,Audi,A6,automatic,black,88000,2016,gasoline,sedan,26850
21001,Audi,A8,automatic,black,390000,2003,gasoline,sedan,7500
21002,Audi,A6,automatic,white,161000,2010,gasoline,sedan,12500
21003,Audi,Q5,automatic,grey,292000,2009,gasoline,suv,15000
21004,Audi,A8,automatic,black,197000,2008,gasoline,sedan,12000
21005,Audi,A6,automatic,white,300000,1995,diesel,sedan,3500
21006,Audi,A5,automatic,silver,110000,2007,gasoline,coupe,10750
21007,Audi,A4,mechanical,blue,413000,1995,gasoline,sedan,3200
21008,Audi,A6,mechanical,black,450000,1996,gasoline,sedan,4100
21009,Audi,A6,mechanical,blue,200000,1997,diesel,sedan,4500
21010,Audi,A6,automatic,black,103000,2013,gasoline,sedan,14700
21011,Audi,80,mechanical,silver,350000,1993,gasoline,sedan,2850
21012,Audi,Q5,automatic,other,291000,2009,diesel,suv,17200
21013,Audi,100,mechanical,red,374270,1988,gasoline,sedan,550
21014,Audi,80,mechanical,red,300000,1987,gasoline,sedan,1750
21015,Audi,A4,automatic,silver,300350,2002,gasoline,sedan,5500
21016,Audi,100,mechanical,grey,320000,1990,diesel,sedan,1400
21017,Audi,A6,automatic,silver,375000,2005,gasoline,sedan,8000
21018,Audi,80,mechanical,green,200000,1987,gasoline,sedan,750
21019,Audi,80,mechanical,grey,280000,1995,gasoline,universal,2300
21020,Audi,A6 Allroad,automatic,silver,193000,2008,gasoline,universal,7000
21021,Audi,A6,automatic,silver,120000,2012,gasoline,universal,18000
21022,Audi,A8,automatic,black,197000,2004,gasoline,sedan,8000
21023,Audi,A6 Allroad,automatic,grey,295400,2006,gasoline,universal,9900
21024,Audi,A4,mechanical,other,358000,2001,gasoline,sedan,5850
21025,Audi,A5,automatic,grey,240000,2010,diesel,liftback,14500
21026,Audi,A6 Allroad,automatic,silver,280000,2004,diesel,universal,7900
21027,Audi,A6,mechanical,grey,300000,1996,diesel,sedan,5200
21028,Audi,100,mechanical,black,325900,1994,gasoline,sedan,3500
21029,Audi,A3,automatic,white,120000,2014,gasoline,hatchback,13500
21030,Audi,100,mechanical,white,333333,1988,gasoline,sedan,900
21031,Audi,A4,mechanical,black,159000,2009,gasoline,sedan,10900
21032,Audi,100,mechanical,silver,400000,1989,gasoline,sedan,900
21033,Audi,80,mechanical,red,99999,1988,gasoline,sedan,1400
21034,Audi,A4,mechanical,green,270000,1997,gasoline,universal,4000
21035,Audi,80,mechanical,black,430000,1992,gasoline,sedan,1900
21036,Audi,A4,automatic,silver,410000,1995,diesel,sedan,2700
21037,Audi,100,mechanical,red,555555,1986,gasoline,sedan,500
21038,Audi,100,mechanical,other,305000,1989,gasoline,universal,1100
21039,Audi,100,mechanical,silver,999999,1991,gasoline,sedan,1700
21040,Audi,A4,automatic,black,240000,2004,diesel,universal,6996
21041,Audi,A6,automatic,white,240000,2008,diesel,universal,9300
21042,Audi,A6,automatic,blue,40000,1995,diesel,sedan,4000
21043,Audi,A4,mechanical,silver,295000,2005,gasoline,sedan,9400
21044,Audi,A4,mechanical,black,227000,2008,gasoline,sedan,11800
21045,Audi,A6,automatic,black,300000,2001,diesel,universal,3800
21046,Audi,A6 Allroad,automatic,black,182000,2008,gasoline,universal,9250
21047,Audi,100,mechanical,other,345000,1989,gasoline,sedan,1150
21048,Audi,A6,automatic,silver,452000,2000,diesel,sedan,5700
21049,Audi,A4,mechanical,blue,340000,2004,diesel,sedan,6300
21050,Audi,A6 Allroad,automatic,silver,237000,2006,gasoline,universal,8850
21051,Audi,100,mechanical,silver,350000,1987,diesel,sedan,1400
21052,Audi,80,mechanical,grey,420000,1992,gasoline,sedan,2350
21053,Audi,A6,mechanical,green,400000,1996,diesel,universal,5400
21054,Audi,80,mechanical,silver,270000,1983,gasoline,sedan,270
21055,Audi,A4,mechanical,black,275000,1995,gasoline,sedan,2950
21056,Audi,100,mechanical,grey,400000,1984,gasoline,sedan,500
21057,Audi,A4,mechanical,other,239000,2003,diesel,sedan,6600
21058,Audi,S5,mechanical,black,130000,2007,gasoline,coupe,14000
21059,Audi,A6,automatic,black,370000,2001,diesel,sedan,4600
21060,Audi,A6 Allroad,automatic,black,309000,2007,diesel,universal,13500
21061,Audi,A4,automatic,green,315000,2003,diesel,universal,5500
21062,Audi,A6,mechanical,blue,333333,1995,gasoline,sedan,2800
21063,Audi,A6 Allroad,automatic,grey,141000,2012,diesel,universal,23900
21064,Audi,A6,mechanical,blue,200000,2015,diesel,universal,21500
21065,Audi,Q5,mechanical,other,199555,2009,gasoline,suv,15555
21066,Audi,A6 Allroad,automatic,grey,227000,2001,diesel,universal,5600
21067,Audi,A4,mechanical,silver,323400,2002,diesel,universal,5400
21068,Audi,100,mechanical,white,468555,1993,diesel,universal,2650
21069,Audi,A6,mechanical,silver,312000,2002,gasoline,sedan,5300
21070,Audi,80,mechanical,blue,900000,1989,diesel,sedan,1900
21071,Audi,Coupe,mechanical,silver,350000,1989,gasoline,coupe,2500
21072,Audi,80,mechanical,grey,285000,1989,gasoline,sedan,2200
21073,Audi,80,mechanical,white,400000,1984,gasoline,sedan,400
21074,Audi,100,mechanical,silver,250000,1990,gasoline,sedan,1100
21075,Audi,100,mechanical,green,400000,1986,gasoline,sedan,550
21076,Audi,Q7,automatic,silver,182000,2008,diesel,suv,16000
21077,Audi,A6,mechanical,red,400000,1995,gasoline,sedan,2550
21078,Audi,A8,automatic,silver,300000,2001,diesel,sedan,4900
21079,Audi,A4,mechanical,silver,315000,2006,diesel,universal,8200
21080,Audi,80,mechanical,black,517000,1987,gasoline,sedan,800
21081,Audi,A4,automatic,blue,320000,2003,diesel,universal,6000
21082,Audi,A6,mechanical,silver,260000,2000,diesel,universal,5500
21083,Audi,100,mechanical,blue,300000,1990,gasoline,sedan,400
21084,Audi,A6,automatic,grey,181000,2007,gasoline,sedan,9500
21085,Audi,80,mechanical,other,250000,1987,gasoline,sedan,1418
21086,Audi,A6,mechanical,silver,350000,2001,gasoline,universal,5200
21087,Audi,100,mechanical,brown,300000,1988,gasoline,sedan,1000
21088,Audi,A6,mechanical,silver,327000,1998,gasoline,sedan,3900
21089,Audi,100,mechanical,green,370000,1985,gasoline,sedan,948
21090,Audi,80,mechanical,blue,180000,1993,gasoline,sedan,1000
21091,Audi,100,mechanical,black,325675,1991,gasoline,sedan,2450
21092,Audi,100,automatic,red,350000,1991,gasoline,sedan,1700
21093,Audi,90,mechanical,blue,500000,1985,gasoline,sedan,15000
21094,Audi,A6,automatic,other,254000,2001,gasoline,sedan,5300
21095,Audi,A6,mechanical,black,150000,1995,diesel,sedan,4000
21096,Audi,A4,mechanical,silver,334000,2000,gasoline,sedan,2800
21097,Audi,A6,automatic,silver,240000,2002,gasoline,sedan,5300
21098,Audi,A6,mechanical,grey,308000,2005,diesel,sedan,9050
21099,Audi,100,mechanical,blue,30035,1994,diesel,sedan,3000
21100,Audi,80,mechanical,green,100000,1990,gasoline,sedan,650
21101,Audi,A4,mechanical,blue,350000,1996,diesel,sedan,3200
21102,Audi,A4,mechanical,blue,230000,1996,gasoline,sedan,2999
21103,Audi,100,mechanical,grey,470000,1984,gasoline,sedan,950
21104,Audi,A4,automatic,white,118000,2013,gasoline,sedan,14180
21105,Audi,A6,automatic,silver,345654,1999,diesel,universal,4500
21106,Audi,100,mechanical,blue,340000,1985,gasoline,sedan,870
21107,Audi,S4,mechanical,blue,250000,1993,gasoline,sedan,3400
21108,Audi,100,mechanical,other,999999,1983,gasoline,sedan,900
21109,Audi,A4,mechanical,black,417000,2003,diesel,universal,6400
21110,Audi,A6,automatic,black,300000,2002,diesel,universal,6100
21111,Audi,A5,automatic,brown,105000,2011,gasoline,coupe,14100
21112,Audi,100,mechanical,other,422196,1984,gasoline,universal,614
21113,Audi,80,mechanical,white,209230,1988,gasoline,sedan,1400
21114,Audi,A4,automatic,white,175000,2011,diesel,sedan,15000
21115,Audi,80,mechanical,red,400000,1990,gasoline,sedan,1200
21116,Audi,Q5,automatic,black,223000,2008,diesel,suv,14800
21117,Audi,A4,mechanical,blue,499500,1996,diesel,sedan,3800
21118,Audi,100,mechanical,grey,502000,1991,gasoline,universal,2950
21119,Audi,A6,automatic,black,229000,2010,gasoline,sedan,12600
21120,Audi,A8,mechanical,silver,450000,2000,diesel,sedan,6950
21121,Audi,A6,automatic,silver,490000,1997,gasoline,sedan,3500
21122,Audi,100,mechanical,black,400000,1989,diesel,universal,2400
21123,Audi,A6,mechanical,silver,320000,2003,diesel,sedan,5600
21124,Audi,A6,automatic,other,270000,2010,diesel,universal,11900
21125,Audi,A3,mechanical,black,350000,1997,gasoline,hatchback,3300
21126,Audi,A6,automatic,silver,185000,2006,gasoline,sedan,6750
21127,Audi,Q7,automatic,black,146000,2007,gasoline,suv,10000
21128,Audi,80,mechanical,blue,336000,1990,gasoline,sedan,1000
21129,Audi,100,mechanical,silver,312000,1983,gasoline,sedan,1350
21130,Audi,80,mechanical,red,255000,1978,gasoline,sedan,1100
21131,Audi,A6,automatic,brown,207000,2011,gasoline,sedan,15200
21132,Audi,A6,automatic,silver,192700,2010,diesel,sedan,13850
21133,Audi,100,mechanical,red,300000,1993,gasoline,sedan,2900
21134,Audi,80,mechanical,grey,427000,1984,gasoline,sedan,450
21135,Audi,80,mechanical,blue,333333,1988,gasoline,sedan,1100
21136,Audi,A6,mechanical,grey,384000,2003,diesel,universal,6000
21137,Audi,A6,automatic,black,430000,1997,gasoline,sedan,2850
21138,Audi,A4,mechanical,black,305000,2001,diesel,sedan,5800
21139,Audi,80,mechanical,silver,400000,1981,diesel,sedan,400
21140,Audi,A8,automatic,silver,300000,1999,gasoline,sedan,5500
21141,Audi,100,mechanical,grey,600000,1991,gasoline,universal,650
21142,Audi,100,mechanical,white,300000,1992,gasoline,sedan,1500
21143,Audi,Q5,automatic,brown,250000,2011,gasoline,suv,15000
21144,Audi,A6,mechanical,silver,339000,1998,diesel,sedan,6600
21145,Audi,A6 Allroad,automatic,grey,280000,2002,gasoline,universal,5000
21146,Audi,80,mechanical,red,145789,1988,gasoline,sedan,1400
21147,Audi,A6,mechanical,silver,120000,2008,gasoline,sedan,10600
21148,Audi,100,mechanical,silver,330000,1985,gasoline,sedan,1233
21149,Audi,Q3,automatic,blue,108000,2013,gasoline,suv,17000
21150,Audi,A6,mechanical,green,216000,2002,gasoline,sedan,4800
21151,Audi,Q3,automatic,white,106000,2015,gasoline,suv,21500
21152,Audi,A6,automatic,black,380000,2001,diesel,universal,4200
21153,Audi,A4,automatic,black,218000,2004,gasoline,sedan,6100
21154,Audi,80,mechanical,white,174000,1988,gasoline,sedan,5000
21155,Audi,Q7,automatic,black,190000,2008,diesel,suv,14300
21156,Audi,100,mechanical,white,300000,1985,gasoline,sedan,750
21157,Audi,A6,automatic,black,210000,2008,diesel,universal,9000
21158,Audi,Q7,automatic,black,230000,2007,diesel,suv,15500
21159,Audi,80,mechanical,grey,500000,1985,diesel,sedan,600
21160,Audi,80,mechanical,white,215989,1989,gasoline,sedan,1850
21161,Audi,100,mechanical,grey,350000,1987,diesel,sedan,1600
21162,Audi,A6 Allroad,automatic,black,255555,2003,diesel,universal,4600
21163,Audi,100,mechanical,black,370000,1992,gasoline,sedan,2600
21164,Audi,A6,automatic,black,170000,2011,gasoline,sedan,15500
21165,Audi,A4,mechanical,black,419223,1998,gasoline,universal,3700
21166,Audi,100,mechanical,black,1000000,1984,gasoline,sedan,650
21167,Audi,A5,automatic,violet,140000,2009,gasoline,liftback,12000
21168,Audi,100,mechanical,blue,350000,1987,gasoline,sedan,2300
21169,Audi,A4,automatic,silver,292000,2009,gasoline,universal,10500
21170,Audi,100,mechanical,white,477000,1986,gasoline,sedan,1150
21171,Audi,A4,mechanical,black,205000,2002,diesel,universal,6000
21172,Audi,A4,mechanical,black,141000,2008,gasoline,sedan,10000
21173,Audi,100,mechanical,black,300000,1989,gasoline,sedan,1150
21174,Audi,Q7,automatic,silver,127000,2006,gasoline,suv,13200
21175,Audi,A3,automatic,black,121000,2014,gasoline,sedan,12850
21176,Audi,100,mechanical,other,377000,1992,gasoline,sedan,2650
21177,Audi,A8,automatic,violet,340000,1997,gasoline,sedan,4400
21178,Audi,A4,automatic,silver,300000,1999,gasoline,sedan,2000
21179,Audi,A4,automatic,white,175000,2010,diesel,sedan,12999
21180,Audi,A8,automatic,black,205000,2010,gasoline,sedan,14200
21181,Audi,A6,mechanical,silver,490000,2002,diesel,sedan,5800
21182,Audi,A8,automatic,black,350000,2004,diesel,sedan,10700
21183,Audi,A6,mechanical,green,321000,1999,gasoline,sedan,4150
21184,Audi,A3,mechanical,grey,174000,2007,gasoline,hatchback,7650
21185,Audi,A6,automatic,other,220000,2011,gasoline,universal,10900
21186,Audi,A4,automatic,blue,160000,2008,gasoline,sedan,9300
21187,Audi,A3,automatic,white,165000,2010,gasoline,hatchback,8500
21188,Audi,A8,automatic,grey,224000,2011,diesel,sedan,21400
21189,Audi,Q7,automatic,black,222222,2007,diesel,suv,15500
21190,Audi,A5,automatic,red,119201,2010,gasoline,liftback,12000
21191,Audi,A6,mechanical,grey,290000,2006,diesel,universal,10200
21192,Audi,100,mechanical,grey,333333,1989,gasoline,sedan,2000
21193,Audi,A4,automatic,grey,285000,2007,diesel,universal,7500
21194,Audi,A4,automatic,grey,285000,2007,diesel,universal,7500
21195,Audi,A6,mechanical,other,456925,2006,diesel,sedan,7506
21196,Audi,100,mechanical,blue,412804,1984,gasoline,sedan,376
21197,Audi,A6,mechanical,blue,337175,1998,gasoline,universal,2102
21198,Audi,A6,mechanical,blue,255303,1998,gasoline,sedan,3457
21199,Audi,A8,automatic,silver,301380,1998,diesel,sedan,3511
21200,Audi,100,mechanical,other,271923,1983,gasoline,sedan,338
21201,Audi,100,mechanical,blue,345400,1984,gasoline,sedan,553
21202,Audi,80,mechanical,white,78655,1986,gasoline,sedan,586
21203,Audi,A4,mechanical,blue,315220,2000,diesel,universal,3838
21204,Audi,A4,mechanical,grey,427393,2001,gasoline,universal,3096
21205,Audi,100,mechanical,white,374068,1984,gasoline,sedan,462
21206,Audi,100,mechanical,silver,213407,1992,gasoline,sedan,1523
21207,Audi,80,mechanical,other,236732,1991,gasoline,sedan,940
21208,Audi,100,mechanical,white,460000,1987,gasoline,sedan,679
21209,Audi,A4,mechanical,blue,516320,1997,diesel,sedan,2945
21210,Audi,80,mechanical,red,369133,1990,gasoline,sedan,1152
21211,Audi,80,mechanical,blue,11,1992,gasoline,sedan,1705
21212,Audi,TT,mechanical,red,11,2001,gasoline,coupe,3322
21213,Audi,80,mechanical,grey,377231,1986,gasoline,sedan,207
21214,Audi,100,mechanical,blue,379070,1991,gasoline,sedan,1920
21215,Audi,A4,mechanical,silver,11,1995,diesel,sedan,2687
21216,Audi,80,mechanical,other,376576,1986,gasoline,sedan,435
21217,Audi,80,mechanical,black,443639,1991,gasoline,sedan,1331
21218,Audi,A6,mechanical,silver,11,1999,diesel,universal,2842
21219,Audi,80,mechanical,red,358002,1987,diesel,sedan,663
21220,Audi,A6,automatic,grey,308562,2003,diesel,universal,4865
21221,Audi,80,mechanical,blue,267513,1987,gasoline,sedan,439
21222,Audi,100,mechanical,black,552925,1992,diesel,sedan,1633
21223,Audi,80,mechanical,grey,218956,1982,diesel,sedan,450
21224,Audi,A4,automatic,silver,220000,2004,diesel,sedan,5164
21225,Audi,100,mechanical,silver,420000,1983,gasoline,sedan,700
21226,Audi,A6,automatic,grey,370000,2005,diesel,sedan,9500
21227,Audi,A6,automatic,black,480000,1999,diesel,sedan,4000
21228,Audi,80,mechanical,white,254000,1992,gasoline,sedan,2200
21229,Audi,80,mechanical,other,251000,1990,gasoline,sedan,2830
21230,Audi,A6,mechanical,other,237000,2002,diesel,universal,5300
21231,Audi,A5,automatic,black,73000,2011,gasoline,coupe,12200
21232,Audi,A6,mechanical,blue,408000,1999,diesel,universal,4500
21233,Audi,A6,automatic,black,350000,2002,diesel,universal,5500
21234,Audi,A6,automatic,black,230000,2010,gasoline,sedan,11500
21235,Audi,A3,mechanical,black,210000,2009,gasoline,hatchback,8350
21236,Audi,100,mechanical,blue,500000,1987,diesel,sedan,1000
21237,Audi,80,mechanical,red,228700,1988,gasoline,sedan,1399
21238,Audi,A4,mechanical,black,380800,2001,diesel,universal,6300
